state,year,quarter,txn_amount,qoq_amt,user_growth,value_user_gap,avg_ticket,anomaly_score,is_anomaly
puducherry,2024,4,19965392547.0,0.02203163829787136,0.026736285458231812,-0.004704647160360453,1205.6631628141056,0.3938789125499085,False
madhya-pradesh,2021,2,425500768035.6249,0.23859887096377874,0.0742284725683815,0.16437039839539724,1905.3864619899814,0.393654728411618,False
manipur,2024,2,10898000793.0,0.17905790833363855,0.04219699848024305,0.1368609098533955,2152.3411879231903,0.39344506018734804,False
manipur,2022,3,15381430267.299725,0.030725884739296383,0.05177615213444309,-0.021050267395146705,2421.226970542755,0.39336405634916116,False
chandigarh,2024,4,20501385889.0,0.06449511299954525,0.02972310029440406,0.034772012705141186,1106.4817903219505,0.39321596345116955,False
kerala,2024,1,227077974738.0,0.009301288010140407,0.03875242098162568,-0.029451132971485272,1251.3667575082097,0.3929128162589219,False
puducherry,2023,1,14222388506.0,0.2764429179663943,0.044502150200999235,0.23194076776539507,1402.0085679684985,0.39287969719239074,False
uttar-pradesh,2021,4,773890970072.2234,0.38918970592158786,0.07220020846874564,0.3169894974528422,1905.394205306874,0.3927805691418452,False
arunachal-pradesh,2022,1,7828091628.087365,0.12739683971859295,0.06475754419833368,0.06263929552025926,2791.6910817024996,0.3927079599879025,False
himachal-pradesh,2020,3,10516054014.086983,0.308470651922758,0.10302456181337694,0.20544609010938109,1915.535799731539,0.39257516217748056,False
bihar,2021,2,374580255186.5789,0.33315083312932314,0.0735569206659148,0.25959391246340835,2407.2720825648835,0.39250400865481033,False
kerala,2021,3,101686161773.12961,0.3699385256536838,0.07191694051967867,0.2980215851340051,1613.3422070207296,0.3919598131825455,False
jammu-&-kashmir,2024,1,93960928941.0,0.009571138113199318,0.041570255852717564,-0.031999117739518246,1250.8717833952405,0.391838653214274,False
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,961471473.848372,0.16620977282241345,0.11570815991928374,0.05050161290312971,1505.2367414663493,0.3915439155617226,False
mizoram,2023,2,3191806576.0,0.07991000809525173,0.04547714971423633,0.0344328583810154,2640.1913890795995,0.39140744231381164,False
kerala,2020,1,26451084830.934254,0.25056386693291377,0.16392356257445195,0.08664030435846182,1681.1928588484036,0.3911108079987297,False
telangana,2022,1,1670638169828.9746,0.14133480639900164,0.058943670008039684,0.08239113639096196,1884.6317224328436,0.3907827347966958,False
assam,2020,1,20668428347.729244,0.3524702348233093,0.12606402159466734,0.22640621322864196,2346.322719140643,0.39075356411033646,False
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,15096066463.0,0.09785277176817941,0.04149431514521451,0.0563584566229649,982.1564291276022,0.39069486179670504,False
bihar,2021,3,397062760956.41205,0.0600205308703059,0.07938995202687882,-0.01936942115657292,2115.737230995225,0.3906860841120873,False
uttar-pradesh,2024,2,2704223360067.0,0.09149396949767352,0.038736959488576916,0.052757010009096605,1266.2956720247769,0.39060691186203067,False
sikkim,2021,2,2424899579.675299,0.09344585319361398,0.07194796926591485,0.021497883927699135,2482.7120115768785,0.39046757872573506,False
andaman-&-nicobar-islands,2023,4,6269552499.0,0.20300029922249596,0.03713530497232065,0.1658649942501753,1696.4070939771086,0.39040463597972624,False
uttarakhand,2023,2,134072872398.0,0.25091423774248267,0.04053271582165374,0.21038152192082893,1304.741170355491,0.39037670171024064,False
odisha,2023,4,978791865637.0,0.16481471071594922,0.03837869672424077,0.12643601399170845,1336.8962766181362,0.3903667608031102,False
arunachal-pradesh,2022,2,9131665374.225864,0.16652510063388215,0.05722269106784483,0.10930240956603732,2567.292077911641,0.39021114785923877,False
uttar-pradesh,2023,3,1861748362006.0,0.013680705356393652,0.04096138552180184,-0.02728068016540819,1374.3669610791765,0.3900651903293802,False
sikkim,2022,2,5611105670.307138,0.2847610679799064,0.05428020761773911,0.2304808603621673,2416.4125499098172,0.3900472359168618,False
chandigarh,2023,4,16281223001.0,0.05538676941101173,0.03330284714490217,0.022083922266109557,1225.9885070705157,0.3900354531903533,False
assam,2022,2,153111042086.78345,0.1574730513893292,0.05858492731028808,0.09888812407904113,2005.7849437039754,0.3900126696436084,False
chhattisgarh,2019,4,27143788737.21339,0.3706728022740797,0.119439454830234,0.25123334744384573,1664.6750636930458,0.3899549268849608,False
bihar,2020,3,173328865111.8184,0.34565284605666013,0.10934284014350748,0.23631000591315265,2424.052863799788,0.3897325225441616,False
tripura,2024,2,18137431068.0,0.02170108068834753,0.041072987110142734,-0.019371906421795204,1418.3667178701278,0.3894882629872504,False
jharkhand,2023,4,498720104925.0,0.19201403372788972,0.03702766771394961,0.1549863660139401,1331.5594756752848,0.3891051229886092,False
nagaland,2023,3,8616299673.0,0.07416416263660608,0.04324205752313226,0.03092210511347382,2517.6698785126277,0.3889199681371031,False
sikkim,2023,4,8590608471.0,0.059622165344255906,0.03572200902396738,0.023900156320288524,1768.588727249819,0.3888769821300561,False
nagaland,2023,4,9674575422.0,0.12282253277659416,0.04084892805356599,0.08197360472302817,2547.8323307908317,0.38867860240129404,False
bihar,2019,3,67692783254.278915,0.07223457694213375,0.11995977394620949,-0.04772519700407574,2106.191470859552,0.38866497590568594,False
manipur,2022,2,14922910635.149307,0.05503266269077778,0.05502063607671759,1.20266140601899e-05,2444.1221867202785,0.3883936781108127,False
arunachal-pradesh,2023,2,19805698664.0,0.20806391695711723,0.044423706686457454,0.16364021027065978,1911.656928129254,0.3883397475194869,False
tamil-nadu,2019,4,103190865512.54332,0.3068817400779269,0.14137873146170254,0.16550300861622436,1823.2757817901795,0.3883243762105144,False
manipur,2022,1,14144501078.373817,0.11739402952237366,0.06229335699143257,0.055100672530941086,2661.9035659425076,0.38825410587072295,False
haryana,2020,3,109567950445.73079,0.35752983860411036,0.09318617320228184,0.2643436654018285,1891.118297758906,0.38800476063912526,False
madhya-pradesh,2021,4,656887492404.506,0.30228207500906845,0.07239936844550554,0.2298827065635629,1624.7201537639944,0.3879457535218783,False
odisha,2023,3,840298338124.0,0.05125064584820205,0.04178958825130463,0.009461057596897415,1350.0989304484838,0.38791425378892297,False
odisha,2022,3,564545557340.55,0.10687608435042484,0.05399879237524785,0.05287729197517699,1459.9536094972764,0.3878743954150413,False
punjab,2020,4,53775406479.555016,0.34026077256076204,0.09876693381006008,0.24149383875070196,2338.2721040943916,0.3878731622162325,False
goa,2023,4,44287671557.0,0.18494871697764848,0.03544489624476643,0.14950382073288204,1323.56177864855,0.38784538803263435,False
chhattisgarh,2024,1,463009809901.0,0.14610634134622935,0.04184228999917594,0.10426405134705341,1264.4437238417943,0.3877854097102616,False
assam,2021,2,59192473376.663826,0.1532544448580322,0.07700223436539733,0.07625221049263486,2327.3972586562104,0.3876898348162825,False
uttarakhand,2024,1,150276835263.0,0.014811837795208227,0.04007036630222638,-0.025258528507018152,1219.4372628308693,0.38767378850418693,False
sikkim,2022,1,4367431275.863424,0.04066162191113509,0.06184684433682697,-0.021185222425691874,2503.827477044356,0.3876628642465429,False
tripura,2021,2,3468154361.0362735,0.03981984707223796,0.07396346068110882,-0.03414361360887086,1988.1315668544112,0.3872092875332856,False
andhra-pradesh,2021,2,850737499108.2452,0.26514126267786575,0.06845950112648658,0.19668176155137918,2411.612129117009,0.3871731973857414,False
tripura,2023,1,13288282891.0,0.27124449603142575,0.047356797364532355,0.2238876986668934,1866.6761006629454,0.3871323932455139,False
chandigarh,2024,2,17556903812.0,0.10823813669339977,0.03701667485815041,0.07122146183524936,1101.369647386016,0.38697792136495995,False
himachal-pradesh,2019,3,5572018781.123336,0.14277099522473846,0.13406756121837482,0.008703434006363642,2037.1671265230573,0.38679921523725225,False
rajasthan,2023,3,1800225443616.0,0.05991905713454693,0.04207589093233888,0.01784316620220805,1455.0425470921336,0.3867057563756165,False
goa,2024,1,45351900260.0,0.02402990867628474,0.03928717380761371,-0.015257265131328968,1295.25095956653,0.386257556774977,False
chhattisgarh,2023,4,403985034545.0,0.15299219147502585,0.035609231235516514,0.11738296023950934,1255.0939425549313,0.38617961038790166,False
himachal-pradesh,2020,2,8036904762.543936,0.08321865062982048,0.130053118148324,-0.04683446751850351,1711.534684179869,0.3860813780428948,False
karnataka,2022,2,1867146114059.2336,0.1918084600265617,0.05227819727272931,0.1395302627538324,1461.6209120865649,0.3860642986429152,False
chandigarh,2020,4,6146762901.349343,0.20766073434272747,0.0794676051055192,0.12819312923720827,2110.3200247979353,0.3860321548531654,False
sikkim,2024,4,12641101398.0,0.19596081562822087,0.027014738513853276,0.1689460771143676,1417.6612867519657,0.3859526528753154,False
andhra-pradesh,2022,1,1294320646554.8765,0.11939846444216529,0.0608706583107701,0.05852780613139519,2221.6133845261406,0.385944203790386,False
himachal-pradesh,2021,1,14120546909.487526,0.009399764205039851,0.07568105325809293,-0.06628128905305308,1854.5433579892492,0.3859265196863383,False
meghalaya,2022,2,5281491421.884796,0.1327988332361172,0.055128420608273165,0.07767041262784402,2583.079747127647,0.38562267559528157,False
tripura,2020,3,2341819516.215884,0.3236781814305676,0.11900518614888345,0.20467299528168414,1776.9528572036893,0.38552744925291726,False
goa,2022,4,24924986371.339153,0.2733548881793082,0.04569653840040111,0.2276583497789071,1449.7446046693583,0.38545034442510323,False
uttar-pradesh,2023,4,2257441161652.0,0.21253828268158004,0.0371861643048943,0.17535211837668574,1440.884283406387,0.38528374247528124,False
nagaland,2024,1,10044915308.0,0.03827970426049365,0.04582828298728625,-0.0075485787267925986,2358.5570693442755,0.3851367491893354,False
puducherry,2021,3,8729974431.01447,0.34331381526862126,0.07202921389011263,0.2712846013785086,1704.4985286238407,0.3850011731472484,False
andhra-pradesh,2021,3,984218035564.1165,0.15689979176395452,0.07333978733396851,0.08356000442998601,2278.110840408012,0.3848893874654029,False
madhya-pradesh,2023,4,1426502880687.0,0.15242973763990664,0.037115085801913805,0.11531465183799283,1294.1212484062098,0.3848590815977705,False
sikkim,2023,2,8580350436.0,0.26880061066837135,0.040754238630961837,0.22804637203740952,1944.3495580184488,0.38481636502044153,False
andhra-pradesh,2022,4,1424725083041.656,0.028624879051166063,0.04837220852850188,-0.019747329477335818,2064.767859421624,0.3846358868713598,False
maharashtra,2024,1,3372898894856.0,0.08872906221213128,0.03966175354757695,0.04906730866455433,1189.4118079918048,0.38458184524911987,False
goa,2024,2,47454830712.0,0.046369180562314094,0.03716342205690548,0.009205758505408612,1282.5350537499103,0.38447895554296374,False
meghalaya,2023,2,11084506486.0,0.09912559941831067,0.04559489368326819,0.05353070573504248,2183.1876403821625,0.3844423641464942,False
punjab,2024,4,289125652032.0,0.1288848620499361,0.030028012214833977,0.09885684983510212,1449.1844137930066,0.38430090893170876,False
maharashtra,2023,4,3098014934958.0,0.12566174191327972,0.035963375210054105,0.08969836670322562,1204.4397132603654,0.38405335466604185,False
uttarakhand,2020,3,22103510968.006535,0.3733846887545016,0.1009375085813009,0.2724471801732007,1870.1778940324602,0.3840424424271036,False
chhattisgarh,2023,3,350379679526.0,0.05169586919736102,0.041564852731933666,0.010131016465427356,1235.9391711722537,0.3840251401061085,False
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,13750538188.0,0.09009344945912545,0.04145309816494702,0.04864035129417843,1029.4542038456657,0.38399299825724037,False
maharashtra,2021,4,1475358473128.5007,0.27267558854451135,0.06813541754807062,0.20454017099644073,1459.693766553346,0.3839778681045208,False
telangana,2019,3,201930021130.42593,0.29711353241663496,0.11547083702234584,0.18164269539428912,1662.0387357822237,0.3838913521398473,False
karnataka,2020,1,353402054999.39777,0.1977816523500826,0.10604614135880364,0.09173551099127897,1303.903563496793,0.3837837539107769,False
tripura,2019,4,1215400160.2581894,0.19464038910222636,0.10935564826282507,0.0852847408394013,1515.794189570516,0.38377353128967456,False
andhra-pradesh,2022,2,1479853948202.9336,0.14334415675273005,0.05446037675238746,0.08888378000034258,2205.0050840112126,0.38376402634713813,False
assam,2021,1,51326464546.12237,0.27593309162341795,0.08122426680205397,0.19470882482136398,2630.4995241979764,0.383501076836575,False
jharkhand,2020,3,50622615820.01364,0.3504333101690915,0.10317369833059797,0.24725961183849354,1870.1688794936324,0.3831042960307605,False
mizoram,2024,1,3630096730.0,0.025207702089397044,0.04757433688390944,-0.022366634794512397,2231.1376962488384,0.38297400009641097,False
odisha,2023,1,753968977663.0,0.15600927769846074,0.04670721575532211,0.10930206194313863,1561.3482825791705,0.38294527454048105,False
chhattisgarh,2019,3,19803259167.45353,0.16473620067086392,0.11135766791141855,0.053378532759445374,1617.5022155278614,0.3829268386945943,False
delhi,2021,4,488695314062.3912,0.27311378442135137,0.06720049255174909,0.20591329186960228,1669.7065242523445,0.3826681833391786,False
andaman-&-nicobar-islands,2024,2,7295780330.0,0.0636563390785474,0.039442491998044504,0.024213847080502893,1567.8979412983342,0.3823159175636935,False
punjab,2019,3,22905815605.843338,0.23051677878284105,0.1394559157451678,0.09106086303767325,2139.3684325309287,0.38212994130252487,False
uttar-pradesh,2022,3,1121370050898.776,0.05044880800353635,0.05553409825309963,-0.005085290249563279,1593.7854857682837,0.38208033127204793,False
bihar,2023,1,1039276959944.0,0.11032421994206132,0.048665392683276076,0.06165882725878524,1897.0751746694527,0.38205033078118694,False
arunachal-pradesh,2024,4,35079886873.0,0.11005426659070539,0.03450539023935928,0.0755488763513461,1309.270650405433,0.38176687569292633,False
delhi,2020,1,133616543642.59009,0.0355907395655215,0.07356963067857203,-0.03797889111305053,1634.5010386186987,0.3817254839222243,False
andaman-&-nicobar-islands,2023,3,5211596791.0,0.04433613084321908,0.040756158581527924,0.0035799722616911556,1682.0414278318706,0.381658792513133,False
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,1226641262.0110404,0.27579579360925144,0.1168208716490795,0.15897492196017193,1595.1723303102983,0.3816556187337442,False
chandigarh,2021,1,7596420859.545997,0.2358408777860006,0.07306043402946338,0.16278044375653722,1913.3419137310939,0.38139813991362026,False
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,5565839386.33066,0.29259593632487,0.07284456563244546,0.21975137069242456,1338.880341953715,0.38112093605733893,False
goa,2021,3,10478425592.936369,0.3077021162394762,0.07281491234694792,0.23488720389252826,1620.1004262117162,0.3811149761983832,False
himachal-pradesh,2024,4,63736996234.0,0.12577826023918948,0.02971519788911059,0.09606306235007889,1184.737810111,0.3810926305231949,False
maharashtra,2023,3,2752172184241.0,0.05608876416036179,0.03923433582619462,0.01685442833416717,1201.465888693445,0.38084763014041,False
andhra-pradesh,2021,4,1156264447083.98,0.17480518066431605,0.06786030017809197,0.10694488048622408,2213.98867302503,0.3808219898134895,False
nagaland,2024,3,12281315168.0,0.11517407437462635,0.0773556436139955,0.03781843076063085,1759.088690256652,0.38068568526972274,False
sikkim,2021,3,2989336863.808393,0.23276728193778373,0.07542214976126704,0.1573451321765167,2575.6956039824377,0.38058692318018483,False
andaman-&-nicobar-islands,2022,4,3984674404.4287863,0.20359939693813423,0.04489496940053406,0.15870442753760017,2004.8323196465906,0.38022769147093344,False
himachal-pradesh,2022,1,26518447439.93281,0.014624415159714355,0.0644251735694703,-0.04980075840975595,1648.3186687327475,0.3800833635733975,False
haryana,2023,3,677491980740.0,0.02380058851091138,0.03936764185586128,-0.0155670533449499,1350.8787005476984,0.3800790373827712,False
bihar,2023,2,1226046745390.0,0.17971127297584255,0.04325142675181204,0.1364598462240305,1792.6413506611218,0.38005050058214906,False
kerala,2024,3,258302031309.0,0.06734690609113025,0.020233295229778347,0.04711361086135191,1203.1089698646535,0.37986890897935144,False
jammu-&-kashmir,2021,1,17138349893.151728,0.11426141686580804,0.08878039558044226,0.02548102128536578,2449.1859164183747,0.37978861623353655,False
arunachal-pradesh,2024,2,29706351630.0,0.14048838275573727,0.03788612189646212,0.10260226085927515,1525.0941726546757,0.3797160815045268,False
sikkim,2022,4,6458385389.419812,0.2509267519391185,0.042853140825342084,0.20807361111377642,2111.7297295753715,0.3796916443515711,False
bihar,2020,2,128806523628.84401,0.1789331238311993,0.13394307104281644,0.04499005278838286,2412.706203889423,0.37960523636496163,False
kerala,2023,4,224985321465.0,0.021116747383432388,0.03563509333975934,-0.01451834595632695,1251.0089640473432,0.3794913886086472,False
gujarat,2019,3,59462694964.2678,0.2056357103396036,0.11283089834573112,0.09280481199387247,1555.4485057598504,0.3794856960020726,False
puducherry,2024,1,17386481977.0,0.021261781708020955,0.039196299013881886,-0.01793451730586093,1292.9684409475756,0.37946848069535205,False
karnataka,2021,4,1375471324349.8735,0.21375675914449555,0.06682879086105675,0.1469279682834388,1476.2624999295915,0.37946734630294,False
odisha,2021,4,385251049689.9193,0.2681879582187554,0.07010051171134646,0.19808744650740895,1646.8972829988832,0.3793855984764528,False
jharkhand,2019,4,28147748376.67712,0.31127282579328086,0.1254874359932101,0.18578538980007075,1542.4591811104337,0.37935863250896884,False
gujarat,2024,4,1076014501422.0,0.1167172967729786,0.02680455625843914,0.08991274051453946,1300.5161452056793,0.37913089961777346,False
rajasthan,2021,4,903934418544.316,0.2722308318413611,0.07208661299209518,0.20014421884926592,1853.7620648995087,0.378902441707328,False
delhi,2024,1,832514031113.0,0.041098384666169885,0.038310571125767856,0.0027878135404020288,1279.3460260427923,0.3788204431696498,False
jharkhand,2022,3,229412884063.9579,0.016737809669006953,0.055244463703651325,-0.03850665403464437,1562.5948662089181,0.3788101598356309,False
jharkhand,2024,1,559720237073.0,0.12231336083227196,0.04231984964773039,0.07999351118454157,1311.560183791748,0.37866536902871767,False
andhra-pradesh,2019,3,139447944254.7939,0.22716183232565856,0.11393009460109882,0.11323173772455974,1827.8998259791942,0.3785604773668682,False
himachal-pradesh,2019,4,7271163537.248181,0.3049423957222004,0.12527163244250072,0.17967076327969966,2067.6415929405975,0.3782778483988758,False
gujarat,2024,3,963551388101.0,0.05812089327682868,0.022581772043030357,0.03553912123379832,1272.113696080059,0.37801855147447194,False
west-bengal,2024,3,1607643782237.0,0.038969985898719584,0.0329569119885047,0.006013073910214883,1481.8134517603335,0.3779293478438495,False
tripura,2020,2,1769175883.5859623,0.11354448868028721,0.12236216587434412,-0.008817677194056905,1680.8952643046805,0.3778385342995347,False
haryana,2023,1,591150623736.0,0.20522299829420176,0.04623004927527563,0.15899294901892613,1550.2806172428095,0.37772070356809984,False
meghalaya,2021,3,2769000451.527971,0.2622988104942072,0.08449286776931819,0.17780594272488903,2522.4763184495755,0.3774615388928328,False
assam,2024,4,382786405959.0,0.1475846835385326,0.03784111305348037,0.10974357048505223,1151.4397879457485,0.37740091979737883,False
haryana,2024,1,806788219232.0,0.03134176108476949,0.039393694990192296,-0.008051933905422803,1335.093326722859,0.3773734346426571,False
meghalaya,2023,4,13873058692.0,0.21622731218772584,0.03880076840270963,0.1774265437850162,1908.6854370930319,0.3773506711235303,False
odisha,2021,3,303780718933.0413,0.2355634569616296,0.07698501338940567,0.15857844357222395,1712.7657814464465,0.37724990417977117,False
bihar,2022,2,754461454966.14,0.23396634417326712,0.05871009352729173,0.1752562506459754,2094.882322993663,0.3772013112954592,False
haryana,2019,4,69359719869.10129,0.32141138824517745,0.10078699778275424,0.22062439046242321,1833.6527090861293,0.37714996062621214,False
himachal-pradesh,2023,2,46875063718.0,0.24202137287006376,0.043089135103219434,0.19893223776684432,1336.9347206822736,0.3771005976704145,False
bihar,2024,1,1637736864896.0,0.14149020000083645,0.04161546515515968,0.09987473484567677,1518.2015919996527,0.37687596241800586,False
mizoram,2023,4,3540840283.0,0.1399522927601906,0.04128076735060571,0.0986715254095849,2359.4150858783205,0.37677707301567537,False
gujarat,2024,2,910625046933.0,0.0447507009408068,0.0386353838941913,0.006115317046615498,1318.9910777560167,0.3767763004834979,False
meghalaya,2019,4,742436471.790219,0.2126983224270429,0.14457348818582294,0.06812483424121996,2028.6202611343729,0.3766365721928889,False
tamil-nadu,2024,4,1087632875606.0,0.035072322460999006,0.030377511029886062,0.004694811431112944,1325.696254721925,0.37655262332856215,False
chhattisgarh,2021,4,136399110518.81282,0.3039306478754584,0.06903403786800211,0.23489661000745632,1610.046568643931,0.3764361462854446,False
assam,2019,4,15281983895.512074,0.18003555271327398,0.1211055238654064,0.05893002884786758,2260.4779662351025,0.37635566906697737,False
rajasthan,2019,3,112468290031.93028,0.26216677428033,0.11536617700381435,0.14680059727651562,1671.0586302060153,0.37634158026486797,False
bihar,2021,4,519371614068.76184,0.3080340569277822,0.07271992159284979,0.2353141353349324,2118.7863050663886,0.3761152785441078,False
haryana,2023,4,782270484600.0,0.1546564488417328,0.03539370679861853,0.11926274204311427,1410.1360546379603,0.37611161083404415,False
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,2965632911.1935053,0.09817467896490473,0.083991864900689,0.014182814064215732,1540.3932754463876,0.376057287092431,False
puducherry,2019,3,1460708357.455411,0.2057551554622452,0.13684183614772016,0.06891331931452505,2037.7446653098673,0.37585604941345874,False
tamil-nadu,2019,3,78959604643.63841,0.22975334930301528,0.13449240733933654,0.09526094196367874,1906.767826735719,0.37548419302905717,False
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,1342763369.2925177,0.0946667219485986,0.1057601797589045,-0.011093457810305907,1528.335379393905,0.37539070694841103,False
punjab,2019,4,29989802246.19245,0.3092658546741278,0.12118251075956388,0.18808334391456394,2189.256384943193,0.3753889692027593,False
jammu-&-kashmir,2022,4,44315295915.49385,0.08182252380128929,0.043188487568237344,0.03863403623305195,1622.3107186411007,0.37531972818392223,False
delhi,2022,3,677612647116.1163,0.07582212944054167,0.05255066516513884,0.02327146427540283,1424.7767366294256,0.37529706823064285,False
uttar-pradesh,2020,1,172416434960.69867,0.1846757365772873,0.12182561538338965,0.06285012119389766,1773.1177913095592,0.3752832358474878,False
himachal-pradesh,2020,4,13989053108.812904,0.3302568710728948,0.09439198510989866,0.23586488596299615,1923.6004081241804,0.3752664922218112,False
haryana,2019,3,52489119199.442024,0.234993353890677,0.11697923727749737,0.11801411661317962,1729.8289773672689,0.3752370109029041,False
uttarakhand,2023,4,148083447262.0,0.15005195167958663,0.03557645644133567,0.11447549523825096,1254.1851548689506,0.37523004700652685,False
assam,2022,1,132280437892.70287,0.26966913334641474,0.06722695862852235,0.2024421747178924,2246.2335534611643,0.37518658957665363,False
delhi,2023,4,799649719349.0,0.12913098640715814,0.03473562850904588,0.09439535789811226,1336.8698855539,0.37490005245042324,False
andaman-&-nicobar-islands,2024,1,6859151835.0,0.09404169374034943,0.04263401873473227,0.05140767500561716,1639.016238064288,0.374833891366425,False
meghalaya,2024,4,19674927433.0,0.207572560346293,0.041513066497478546,0.16605949384881447,1388.8465107529235,0.37470033310581313,False
gujarat,2020,4,148393060112.43924,0.32586433662847414,0.09122312777819608,0.23464120885027806,1906.666201958508,0.3746464237457633,False
uttar-pradesh,2019,4,145538926507.29608,0.3080018216349767,0.11872743283771303,0.18927438879726366,1674.6898122530006,0.3746306274865645,False
rajasthan,2023,1,1554913375850.0,0.06723375958377709,0.046489117761432164,0.020744641822344922,1688.110921995001,0.37460233860133374,False
rajasthan,2022,3,1238489256318.2769,0.07430017980555959,0.05368009726098055,0.020620082544579033,1613.5798288684755,0.37444426369735956,False
arunachal-pradesh,2022,4,9684909697.50225,0.07310701532292496,0.04535690946294846,0.027750105859976504,2090.5499778859953,0.3743685830570319,False
telangana,2021,1,799359264046.5896,0.14792670330471291,0.0766755126273897,0.07125119067732322,1937.5019412887352,0.37429368777420724,False
odisha,2020,3,122463943804.29266,0.33500370561311743,0.08864867396909615,0.24635503164402128,1854.5637237588126,0.3742884153532361,False
rajasthan,2023,2,1698455586300.0,0.09231524577472494,0.042862836000844284,0.04945240977388066,1582.226290438213,0.3742554054926174,False
jharkhand,2021,3,121891015118.85304,0.16717351255131563,0.07898619013267205,0.08818732241864358,1721.7290269803814,0.37412286514887816,False
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,8059640746.081129,0.07166848288676664,0.0533227184940408,0.01834576439272584,1121.0161290368121,0.37387797057199135,False
puducherry,2023,4,17024510550.0,0.0352713064458714,0.0362935811098799,-0.0010222746640085045,1310.973114229353,0.37374603852203553,False
himachal-pradesh,2022,2,33709107958.24229,0.2711569195216692,0.05641472313986151,0.2147421963818077,1583.2286215031568,0.3735553090606145,False
assam,2021,3,75700499273.30763,0.27888724621451555,0.0833340705811576,0.19555317563335795,2259.4168717307543,0.3733212841036751,False
uttarakhand,2022,4,115496046831.35934,0.24670203004797497,0.04656396803900864,0.20013806200896633,1481.0246275430172,0.37323579836354304,False
karnataka,2022,4,1904516622907.6438,0.14322335011764675,0.046028418744434196,0.09719493137321256,1381.175066169434,0.3731371211257577,False
delhi,2022,2,629855650458.2168,0.1729921751261827,0.053248800501241034,0.11974337462494167,1533.8607329832453,0.3728691816186329,False
delhi,2019,4,129024467424.89069,0.25027570974582813,0.07484157996286211,0.17543412978296602,1597.9252240840467,0.3727486184318713,False
odisha,2023,2,799332054104.0,0.06016570679288069,0.042806143713401745,0.017359563079478946,1467.747412015482,0.3727368621796482,False
delhi,2023,2,661728515657.0,0.08231133484350561,0.03780810583196814,0.04450322901153747,1372.4849439725263,0.3725673091411281,False
rajasthan,2022,4,1456956699398.6572,0.1763983352829641,0.04657610190674277,0.12982223337622134,1683.2243944762329,0.3724933749406559,False
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,6995159780.810839,0.12154970891803485,0.05757825564688979,0.06397145327114506,1214.4857461886659,0.37246675600550977,False
delhi,2023,3,708199251438.0,0.07022628567677991,0.037658577348220534,0.032567708328559375,1295.3909012682211,0.3723042215176617,False
haryana,2021,4,309240599300.46063,0.28407728715013514,0.06985249709147712,0.21422479005865802,1822.4180099884545,0.3721424516144248,False
rajasthan,2020,4,386034779836.50433,0.3144817704817331,0.0908574097633228,0.2236243607184103,2028.7356061051994,0.3720362142926801,False
uttar-pradesh,2019,3,111268137475.04974,0.1248577419141732,0.12071918615563226,0.0041385557585409405,1621.418220348519,0.37200253940179534,False
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,7520647359.499436,0.07512159766959403,0.0574389331337859,0.017682664535808135,1163.1747916401898,0.3719761240769225,False
kerala,2024,4,273639970566.0,0.05937986309775334,0.03147876599475885,0.027901097102994488,1173.8539967757447,0.3719591168051726,False
punjab,2021,1,58690887091.10669,0.09140759565286594,0.07966644357707486,0.011741152075791073,2192.3442840354696,0.3719254468957979,False
puducherry,2020,1,2205277477.0795827,0.1414312392173782,0.13028410314647654,0.011147136070901675,1825.6802200471577,0.3719062863695265,False
sikkim,2023,1,6762568022.0,0.04709886670413055,0.04327845004298081,0.003820416661149739,1991.2582864956798,0.37187400145988003,False
uttarakhand,2019,3,9729032070.017326,0.13279325338749404,0.12127219853231797,0.011521054855176072,1703.7164800302683,0.3718606460657878,False
tamil-nadu,2020,1,116569686179.44038,0.12965121089396048,0.13012586776997814,-0.00047465687601766504,1741.055108215826,0.3718520442511667,False
uttarakhand,2019,4,12573706305.150782,0.29239026191517015,0.10519094068262058,0.18719932123254956,1707.8929896174934,0.3718430078922293,False
tripura,2021,3,4364133768.181475,0.25834473148348724,0.08000796352029949,0.17833676796318776,2096.9314665488537,0.37156928321376026,False
jammu-&-kashmir,2021,4,38926237425.77167,0.23190362979145984,0.07129410380480339,0.16060952598665645,2318.3312396517667,0.3714011623491677,False
tripura,2022,2,6878271042.035301,0.1009937527687268,0.05781929623241777,0.043174456536309025,2011.976328189989,0.37136915351404515,False
chandigarh,2022,2,17283500158.37099,0.13894627892252243,0.05176447560608555,0.08718180331643688,1604.411028720567,0.3711099931689624,False
punjab,2021,4,110710126241.99957,0.2874384151345548,0.0691920044283778,0.218246410706177,2114.4285614262585,0.371069738180275,False
andaman-&-nicobar-islands,2023,2,4990344236.0,0.11852790779843092,0.04157475887721129,0.07695314892121963,1842.9685760449076,0.37105284776466824,False
